,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,flight_hour_range
47652,1,Mobile,RoundTrip,26,6,13,5,ICNSYD,South Korea,1,0,0,8.58,0,Brief
47653,4,Internet,OneWay,220,6,14,3,ICNSYD,South Korea,0,0,0,8.58,0,Brief
47654,1,Mobile,RoundTrip,50,6,3,6,ICNSYD,South Korea,0,0,0,8.58,0,Brief
47655,2,Internet,RoundTrip,90,6,14,5,ICNSYD,South Korea,1,1,0,8.58,0,Brief
47656,1,Internet,RoundTrip,68,6,3,2,ICNSYD,South Korea,1,0,1,8.58,0,Brief
47657,1,Internet,RoundTrip,3,6,1,2,ICNSYD,Australia,0,0,0,8.58,0,Brief
47659,2,Internet,RoundTrip,81,6,4,3,ICNSYD,South Korea,1,1,0,8.58,0,Brief
47660,1,Internet,RoundTrip,50,6,1,2,ICNSYD,South Korea,1,0,0,8.58,0,Brief
47661,1,Internet,RoundTrip,130,6,8,2,ICNSYD,South Korea,1,0,1,8.58,0,Brief
47662,1,Internet,OneWay,206,6,9,3,ICNSYD,South Korea,0,0,0,8.58,0,Brief
47663,2,Internet,RoundTrip,165,6,5,2,ICNSYD,South Korea,1,1,1,8.58,0,Brief
47664,1,Mobile,RoundTrip,237,6,17,1,ICNSYD,South Korea,0,0,0,8.58,0,Brief
47665,1,Internet,RoundTrip,69,6,6,1,ICNSYD,South Korea,0,1,0,8.58,0,Brief
47666,1,Internet,RoundTrip,71,6,17,3,ICNSYD,South Korea,1,0,1,8.58,0,Brief
47668,2,Internet,RoundTrip,33,6,15,1,ICNSYD,South Korea,0,1,1,8.58,0,Brief
47669,1,Internet,OneWay,23,6,16,4,ICNSYD,South Korea,0,0,0,8.58,0,Brief
47670,2,Internet,RoundTrip,15,6,4,2,ICNSYD,Australia,1,0,1,8.58,0,Brief
47671,1,Internet,OneWay,39,6,15,2,ICNSYD,South Korea,0,0,0,8.58,0,Brief
47672,1,Mobile,RoundTrip,10,6,6,1,ICNSYD,Australia,0,0,0,8.58,0,Brief
47673,2,Internet,RoundTrip,353,6,12,6,ICNSYD,South Korea,1,1,1,8.58,0,Brief
47674,2,Internet,RoundTrip,33,6,7,3,ICNSYD,South Korea,1,1,1,8.58,0,Brief
47676,3,Internet,RoundTrip,273,6,11,7,ICNSYD,South Korea,1,0,1,8.58,0,Brief
47678,2,Internet,CircleTrip,10,6,9,3,ICNSYD,South Korea,1,0,1,8.58,0,Brief
47679,2,Internet,RoundTrip,209,6,1,1,ICNSYD,South Korea,0,1,1,8.58,0,Brief
47680,2,Internet,RoundTrip,54,6,7,3,ICNSYD,South Korea,0,0,0,8.58,0,Brief
47681,2,Internet,OneWay,215,6,14,6,ICNSYD,South Korea,1,0,1,8.58,0,Brief
47682,2,Internet,OneWay,338,6,3,1,ICNSYD,South Korea,1,1,0,8.58,0,Brief
47683,2,Internet,RoundTrip,126,6,17,7,ICNSYD,South Korea,1,1,1,8.58,0,Brief
47685,1,Internet,RoundTrip,195,6,3,7,ICNSYD,South Korea,1,0,1,8.58,0,Brief
47686,1,Internet,RoundTrip,1,6,19,7,ICNSYD,Australia,0,0,0,8.58,0,Brief
47687,1,Internet,RoundTrip,138,6,14,4,ICNSYD,South Korea,0,0,1,8.58,0,Brief
47688,1,Mobile,RoundTrip,112,6,10,6,ICNSYD,South Korea,0,0,1,8.58,0,Brief
47689,2,Internet,RoundTrip,147,6,10,5,ICNSYD,South Korea,1,0,0,8.58,0,Brief
47690,3,Internet,OneWay,194,6,15,1,ICNSYD,South Korea,1,0,1,8.58,0,Brief
47691,1,Internet,RoundTrip,83,6,13,1,ICNSYD,South Korea,1,1,1,8.58,0,Brief
47692,4,Internet,OneWay,245,6,2,7,ICNSYD,South Korea,1,0,0,8.58,0,Brief
47693,2,Internet,RoundTrip,17,6,11,3,ICNSYD,Australia,0,1,1,8.58,0,Brief
47694,2,Internet,RoundTrip,137,6,6,5,ICNSYD,South Korea,0,0,0,8.58,0,Brief
47695,1,Internet,RoundTrip,36,6,16,2,ICNSYD,South Korea,1,1,0,8.58,0,Brief
47696,2,Internet,RoundTrip,13,6,3,1,ICNSYD,Japan,0,0,0,8.58,0,Brief
47697,1,Internet,RoundTrip,39,6,7,3,ICNSYD,South Korea,1,0,1,8.58,0,Brief
47698,1,Internet,RoundTrip,5,6,19,4,ICNSYD,South Korea,1,0,0,8.58,0,Brief
47699,1,Internet,RoundTrip,6,6,6,4,ICNSYD,Australia,1,0,0,8.58,0,Brief
47700,1,Internet,RoundTrip,149,6,11,4,ICNSYD,South Korea,1,1,1,8.58,0,Brief
47701,1,Internet,RoundTrip,131,6,23,1,ICNSYD,South Korea,1,0,0,8.58,0,Brief
47702,1,Internet,RoundTrip,32,6,15,4,ICNSYD,Japan,0,0,1,8.58,0,Brief
47703,2,Internet,RoundTrip,51,6,8,5,ICNSYD,South Korea,1,0,0,8.58,0,Brief
47704,2,Internet,RoundTrip,85,6,14,1,ICNSYD,South Korea,1,1,0,8.58,0,Brief
47705,1,Internet,RoundTrip,4,6,12,4,ICNSYD,South Korea,0,0,1,8.58,0,Brief
47706,4,Internet,RoundTrip,262,6,4,3,ICNSYD,South Korea,1,0,0,8.58,0,Brief
47707,1,Internet,RoundTrip,29,6,4,6,ICNSYD,South Korea,1,0,0,8.58,0,Brief
47708,1,Internet,RoundTrip,15,6,21,7,ICNSYD,Australia,0,0,1,8.58,0,Brief
47709,2,Internet,RoundTrip,110,6,15,1,ICNSYD,South Korea,1,0,0,8.58,0,Brief
47710,2,Internet,RoundTrip,108,6,13,3,ICNSYD,South Korea,1,0,0,8.58,0,Brief
47711,1,Internet,RoundTrip,270,6,14,7,ICNSYD,South Korea,0,0,1,8.58,0,Brief
47713,7,Internet,RoundTrip,259,6,19,7,ICNSYD,South Korea,1,0,1,8.58,0,Brief
47714,1,Internet,RoundTrip,75,6,13,1,ICNSYD,South Korea,1,1,1,8.58,0,Brief
47715,4,Internet,RoundTrip,14,6,10,6,ICNSYD,South Korea,1,1,0,8.58,0,Brief
47716,2,Internet,RoundTrip,8,6,2,6,ICNSYD,South Korea,1,1,1,8.58,0,Brief
47717,1,Internet,RoundTrip,57,6,9,2,ICNSYD,South Korea,1,0,1,8.58,0,Brief
47718,2,Internet,RoundTrip,77,6,5,4,ICNSYD,South Korea,0,0,0,8.58,0,Brief
47719,1,Internet,RoundTrip,5,6,6,7,ICNSYD,South Korea,0,1,1,8.58,0,Brief
47720,2,Internet,RoundTrip,335,6,4,1,ICNSYD,South Korea,0,0,0,8.58,0,Brief
47721,4,Internet,RoundTrip,19,6,14,4,ICNTGG,Malaysia,1,1,1,6.62,1,Brief
47722,1,Internet,RoundTrip,55,6,8,5,ICNTGG,Malaysia,0,0,0,6.62,1,Brief
47723,2,Internet,RoundTrip,351,6,6,3,ICNTGG,Malaysia,1,1,1,6.62,1,Brief
47724,2,Internet,RoundTrip,140,6,14,4,ICNTRZ,South Korea,1,1,1,6.62,0,Brief
47725,5,Internet,RoundTrip,141,6,12,3,ICNTRZ,South Korea,1,1,0,6.62,0,Brief
47726,1,Internet,RoundTrip,5,6,5,7,ICNTRZ,India,1,1,1,6.62,0,Brief
47727,1,Mobile,RoundTrip,72,6,9,2,IKAMFM,Macau,0,1,0,8.15,0,Brief
47728,1,Internet,RoundTrip,130,6,4,7,IKAMFM,Macau,1,0,0,8.15,0,Brief
47729,1,Internet,RoundTrip,11,6,2,7,IKAPER,Iran,0,0,0,8.15,0,Brief
47730,1,Internet,RoundTrip,51,6,16,6,IKAPVG,China,0,1,1,8.15,0,Brief
47731,1,Mobile,RoundTrip,199,6,18,1,IKASZX,China,0,0,0,8.15,0,Brief
47740,1,Mobile,RoundTrip,3,6,13,7,IKATPE,Taiwan,1,0,1,8.15,0,Brief
47741,1,Mobile,RoundTrip,11,6,5,6,IKATPE,Taiwan,0,0,1,8.15,0,Brief
47742,1,Internet,RoundTrip,169,6,16,2,IKATPE,Taiwan,1,0,1,8.15,0,Brief
47743,1,Mobile,RoundTrip,4,6,16,3,JEDMFM,Saudi Arabia,0,0,0,9.5,0,Brief
47744,3,Mobile,RoundTrip,32,6,14,3,JHBKIX,Malaysia,0,0,0,7.0,1,Brief
47745,1,Internet,RoundTrip,159,6,12,5,JHBKIX,Malaysia,0,0,0,7.0,1,Brief
47746,4,Internet,RoundTrip,129,6,12,2,JHBKIX,Malaysia,1,1,1,7.0,0,Brief
47747,1,Mobile,RoundTrip,98,6,15,2,JHBKIX,Malaysia,0,1,1,7.0,0,Brief
47748,1,Internet,RoundTrip,25,6,2,5,JHBKIX,Malaysia,1,0,1,7.0,1,Brief
47749,2,Internet,RoundTrip,225,6,9,7,JHBKIX,Malaysia,1,0,0,7.0,0,Brief
47750,2,Internet,RoundTrip,237,6,17,6,JHBKIX,Malaysia,0,0,0,7.0,1,Brief
47751,2,Mobile,RoundTrip,343,6,12,5,JHBKIX,Malaysia,1,1,1,7.0,1,Brief
47752,5,Internet,RoundTrip,344,6,16,6,JHBKIX,Malaysia,0,0,0,7.0,0,Brief
47753,3,Internet,RoundTrip,388,6,4,5,JHBKIX,Malaysia,1,1,0,7.0,1,Brief
47754,4,Internet,RoundTrip,48,6,17,4,JHBKIX,Malaysia,1,0,1,7.0,0,Brief
47755,2,Internet,RoundTrip,38,6,6,1,JHBKIX,Malaysia,1,0,1,7.0,1,Brief
47756,2,Internet,RoundTrip,246,6,5,2,JHBKIX,Singapore,1,0,0,7.0,0,Brief
47757,2,Mobile,RoundTrip,233,6,7,1,JHBKIX,Malaysia,1,0,1,7.0,1,Brief
47758,1,Internet,RoundTrip,155,6,1,1,JHBKIX,Singapore,1,0,0,7.0,1,Brief
47759,2,Internet,RoundTrip,221,6,8,7,JHBKIX,Malaysia,1,1,0,7.0,1,Brief
47760,1,Internet,RoundTrip,129,6,8,2,JHBKIX,Malaysia,1,0,1,7.0,0,Brief
47761,4,Internet,RoundTrip,55,6,15,2,JHBKTM,Singapore,1,0,0,4.75,0,Brief
47762,1,Mobile,RoundTrip,27,6,4,4,JHBMEL,Malaysia,1,0,0,8.83,0,Brief
47763,2,Internet,RoundTrip,1,6,12,7,JHBMEL,Malaysia,1,1,1,8.83,0,Brief
47764,1,Internet,RoundTrip,118,6,16,7,JHBMEL,Malaysia,1,0,1,8.83,1,Brief
47765,2,Internet,RoundTrip,360,6,13,7,JHBMEL,Malaysia,1,1,0,8.83,0,Brief
47766,4,Mobile,RoundTrip,247,6,12,6,JHBMEL,Malaysia,1,1,0,8.83,1,Brief
47767,1,Mobile,RoundTrip,63,6,9,7,JHBMEL,Malaysia,1,1,0,8.83,0,Brief
47768,1,Internet,RoundTrip,0,6,7,6,JHBMEL,Malaysia,1,1,1,8.83,0,Brief
47769,2,Internet,RoundTrip,170,6,0,3,JHBMEL,Malaysia,1,0,1,8.83,1,Brief
47770,3,Internet,RoundTrip,73,6,13,5,JHBMEL,Malaysia,1,1,1,8.83,1,Brief
47771,1,Internet,RoundTrip,11,6,9,2,JHBMEL,Singapore,1,0,1,8.83,0,Brief
47772,1,Internet,RoundTrip,10,6,21,4,JHBMEL,France,1,1,1,8.83,0,Brief
47773,5,Internet,RoundTrip,63,6,11,2,JHBMEL,Malaysia,1,0,0,8.83,1,Brief
47774,2,Internet,RoundTrip,52,6,4,7,JHBMEL,Malaysia,1,1,1,8.83,1,Brief
47775,1,Internet,RoundTrip,125,6,13,2,JHBMEL,Malaysia,0,0,0,8.83,0,Brief
47776,1,Internet,RoundTrip,119,6,0,2,JHBMEL,Malaysia,1,0,1,8.83,1,Brief
47777,1,Mobile,RoundTrip,283,6,10,1,JHBOOL,Singapore,1,0,0,8.83,0,Brief
47778,1,Mobile,RoundTrip,46,6,5,6,JHBOOL,Malaysia,0,0,0,8.83,0,Brief
47779,2,Internet,RoundTrip,240,6,9,7,JHBOOL,Malaysia,1,0,1,8.83,1,Brief
47780,2,Internet,RoundTrip,118,6,12,7,JHBOOL,Malaysia,0,0,1,8.83,0,Brief
47781,1,Internet,RoundTrip,46,6,9,6,JHBOOL,Malaysia,1,1,1,8.83,1,Brief
47782,2,Internet,RoundTrip,46,6,9,6,JHBOOL,Malaysia,1,0,1,8.83,0,Brief
47783,1,Internet,RoundTrip,32,6,8,3,JHBOOL,Malaysia,1,0,0,8.83,0,Brief
47784,5,Internet,RoundTrip,107,6,7,3,JHBPUS,South Korea,1,0,1,6.33,0,Brief
47785,1,Internet,RoundTrip,50,6,8,5,JHBPUS,Malaysia,1,0,0,6.33,1,Brief
47786,1,Internet,RoundTrip,26,6,22,1,JHBPUS,Malaysia,1,1,1,6.33,1,Brief
47787,1,Internet,RoundTrip,134,6,5,3,JHBPUS,Malaysia,1,0,1,6.33,1,Brief
47788,2,Mobile,RoundTrip,27,6,7,5,JHBPUS,Malaysia,0,0,1,6.33,1,Brief
47789,1,Internet,RoundTrip,4,6,6,4,JHBPUS,Singapore,1,0,0,6.33,0,Brief
47790,7,Internet,RoundTrip,3,6,12,4,JHBPUS,South Korea,1,0,0,6.33,1,Brief
47791,2,Internet,RoundTrip,118,6,12,2,JHBPUS,South Korea,1,0,0,6.33,1,Brief
47792,1,Internet,RoundTrip,4,6,2,5,JHBPUS,South Korea,0,0,0,6.33,0,Brief
47793,2,Internet,RoundTrip,27,6,5,5,JHBPUS,South Korea,1,0,1,6.33,1,Brief
47794,1,Internet,RoundTrip,93,6,3,1,JHBPUS,South Korea,1,1,1,6.33,1,Brief
47795,3,Internet,RoundTrip,394,6,5,7,JHBPUS,Malaysia,1,0,0,6.33,1,Brief
47796,1,Internet,RoundTrip,45,6,15,3,JHBPVG,Malaysia,1,0,0,5.33,0,Brief
47797,1,Internet,RoundTrip,2,6,6,1,JHBPVG,China,1,0,0,5.33,0,Brief
47798,1,Internet,RoundTrip,13,6,1,2,JHBPVG,Malaysia,1,0,1,5.33,1,Brief
47799,1,Internet,RoundTrip,22,6,7,1,JHBPVG,Malaysia,1,0,1,5.33,0,Brief
47800,1,Internet,RoundTrip,3,6,1,3,JHBPVG,United States,1,0,0,5.33,0,Brief
47801,1,Internet,RoundTrip,0,6,4,5,JHBPVG,China,0,0,1,5.33,0,Brief
47802,4,Internet,RoundTrip,80,6,0,6,JHBPVG,United States,1,0,0,5.33,0,Brief
47803,1,Internet,RoundTrip,31,6,3,1,JHBPVG,Vietnam,1,1,1,5.33,1,Brief
47804,3,Internet,RoundTrip,299,6,9,5,JHBSYD,Malaysia,1,0,1,8.58,0,Brief
47805,1,Internet,RoundTrip,114,6,17,4,JHBSYD,Malaysia,1,0,0,8.58,0,Brief
47806,2,Mobile,RoundTrip,82,6,0,1,JHBSYD,Singapore,1,1,0,8.58,1,Brief
47809,4,Internet,RoundTrip,341,6,11,7,JHBTPE,Malaysia,0,1,0,4.67,1,Brief
47810,2,Mobile,RoundTrip,276,6,15,1,JHBTPE,Singapore,0,1,1,4.67,0,Brief
47811,2,Internet,RoundTrip,281,6,0,2,JHBTPE,Malaysia,1,0,0,4.67,1,Brief
47812,1,Internet,RoundTrip,7,6,9,2,JHBTPE,Malaysia,1,0,0,4.67,1,Brief
47813,2,Internet,RoundTrip,278,6,16,2,JHBTPE,Malaysia,0,1,1,4.67,0,Brief
47814,1,Internet,RoundTrip,279,6,5,3,JHBTPE,Malaysia,1,0,0,4.67,1,Brief
47815,4,Internet,RoundTrip,190,6,10,7,JHBTPE,Hong Kong,1,1,1,4.67,1,Brief
47816,1,Internet,RoundTrip,4,6,20,5,JHBTPE,Malaysia,1,0,0,4.67,0,Brief
47817,1,Internet,RoundTrip,99,6,3,3,JHBTPE,Malaysia,1,1,1,4.67,0,Brief
47818,2,Mobile,RoundTrip,400,6,4,7,JHBTPE,Malaysia,1,1,0,4.67,0,Brief
47819,2,Internet,RoundTrip,55,6,13,4,JHBTPE,Malaysia,1,0,0,4.67,1,Brief
47820,8,Internet,RoundTrip,52,6,6,5,JHBTPE,Malaysia,1,0,1,4.67,0,Brief
47821,2,Internet,RoundTrip,50,6,8,2,JHBTPE,Malaysia,1,1,0,4.67,1,Brief
47823,4,Internet,RoundTrip,265,6,15,4,JHBTPE,Malaysia,1,0,0,4.67,0,Brief
47824,4,Internet,RoundTrip,208,6,14,6,JHBTPE,Malaysia,1,1,0,4.67,1,Brief
47825,7,Internet,RoundTrip,258,6,8,7,JHBTPE,Malaysia,0,0,0,4.67,0,Brief
47826,2,Mobile,RoundTrip,106,6,14,2,JHBTPE,Malaysia,1,1,1,4.67,1,Brief
47827,1,Mobile,RoundTrip,5,6,15,6,JHBTPE,Malaysia,0,0,0,4.67,0,Brief
47828,2,Internet,RoundTrip,104,6,6,7,JHBTPE,Malaysia,1,1,0,4.67,1,Brief
47829,2,Internet,RoundTrip,172,6,8,2,JHBTPE,Malaysia,1,0,0,4.67,0,Brief
47830,2,Internet,RoundTrip,129,6,3,6,JHBTPE,Malaysia,1,0,0,4.67,0,Brief
47831,1,Internet,RoundTrip,42,6,14,2,JHBTPE,Malaysia,1,0,1,4.67,0,Brief
47832,1,Internet,RoundTrip,13,6,13,5,JHBTPE,Malaysia,0,0,0,4.67,0,Brief
47833,2,Mobile,RoundTrip,6,6,16,3,JHBTPE,Malaysia,1,0,0,4.67,0,Brief
47834,2,Internet,RoundTrip,16,6,5,1,JHBXIY,China,1,0,0,5.0,0,Brief
47835,1,Mobile,RoundTrip,386,6,7,2,JOGKIX,Indonesia,0,0,0,7.0,0,Brief
47836,1,Mobile,RoundTrip,3,6,12,2,JOGKIX,Indonesia,1,1,1,7.0,0,Brief
47837,1,Internet,RoundTrip,20,6,3,1,JOGKIX,Japan,0,0,0,7.0,0,Brief
47838,1,Mobile,RoundTrip,17,6,3,6,JOGKIX,Indonesia,1,0,1,7.0,0,Brief
47839,4,Internet,CircleTrip,311,6,1,7,JOGKIX,Indonesia,1,0,1,7.0,0,Brief
47840,3,Mobile,RoundTrip,36,6,11,2,JOGKIX,Indonesia,1,0,0,7.0,0,Brief
47841,6,Mobile,RoundTrip,90,6,2,6,JOGKIX,Indonesia,1,0,1,7.0,0,Brief
47842,1,Internet,RoundTrip,50,6,7,1,JOGKIX,Japan,0,0,0,7.0,1,Brief
47844,1,Internet,RoundTrip,400,6,8,7,JOGKIX,Indonesia,0,0,1,7.0,0,Brief
47845,5,Mobile,RoundTrip,38,6,8,7,JOGMEL,Indonesia,1,0,1,8.83,0,Brief
47846,1,Internet,RoundTrip,206,6,10,7,JOGMEL,Australia,0,1,1,8.83,0,Brief
47847,1,Internet,RoundTrip,3,6,18,6,JOGMEL,Australia,1,0,0,8.83,1,Brief
47848,1,Mobile,RoundTrip,66,6,8,7,JOGMEL,Australia,0,0,0,8.83,0,Brief
47849,1,Internet,RoundTrip,18,6,1,6,JOGPER,Australia,1,1,1,5.62,0,Brief
47850,1,Internet,RoundTrip,78,6,8,1,JOGPVG,China,0,0,0,5.33,0,Brief
47851,1,Internet,RoundTrip,41,6,1,5,JOGPVG,China,0,1,1,5.33,0,Brief
47852,3,Mobile,RoundTrip,16,6,3,3,JOGPVG,Indonesia,1,0,0,5.33,0,Brief
47853,1,Internet,RoundTrip,15,6,11,7,JOGPVG,China,0,0,0,5.33,0,Brief
47854,1,Internet,RoundTrip,11,6,6,1,JOGSYD,Australia,1,1,0,8.58,0,Brief
47855,1,Mobile,RoundTrip,26,6,2,4,JOGSYD,Australia,0,1,1,8.58,0,Brief
47856,1,Internet,RoundTrip,23,6,13,2,JOGTPE,Taiwan,0,0,0,4.67,0,Brief
47857,2,Internet,RoundTrip,15,6,18,6,JOGTPE,Taiwan,1,0,1,4.67,0,Brief
47858,2,Internet,RoundTrip,16,6,5,7,JOGTPE,Taiwan,0,0,1,4.67,0,Brief
47859,1,Internet,RoundTrip,118,6,2,5,JOGTPE,Taiwan,0,0,0,4.67,0,Brief
47860,2,Internet,RoundTrip,42,6,18,4,JOGTPE,Taiwan,1,0,0,4.67,0,Brief
47861,1,Internet,RoundTrip,122,6,9,1,JOGTPE,Taiwan,1,0,1,4.67,0,Brief
47862,1,Internet,RoundTrip,36,6,6,2,JOGTPE,Taiwan,1,0,0,4.67,0,Brief
47863,1,Internet,RoundTrip,23,6,3,2,JOGTPE,Indonesia,1,0,0,4.67,0,Brief
47864,1,Internet,RoundTrip,36,6,23,2,KBRKIX,Malaysia,1,1,0,7.0,0,Brief
47865,1,Internet,RoundTrip,125,6,0,4,KBRKIX,Japan,0,0,0,7.0,0,Brief
47866,1,Internet,RoundTrip,4,6,5,3,KBRKIX,Malaysia,1,0,0,7.0,0,Brief
47867,1,Internet,RoundTrip,9,6,11,2,KBRKIX,Malaysia,1,1,0,7.0,0,Brief
47868,1,Internet,RoundTrip,186,6,2,1,KBRKIX,Malaysia,1,1,0,7.0,1,Brief
47869,1,Internet,RoundTrip,133,6,13,2,KBRKIX,Malaysia,1,1,0,7.0,1,Brief
47870,1,Internet,RoundTrip,9,6,12,7,KBRKIX,Malaysia,1,0,0,7.0,0,Brief
47871,2,Internet,RoundTrip,16,6,13,1,KBRKTM,Malaysia,1,0,1,4.75,1,Brief
47872,2,Internet,RoundTrip,32,6,10,5,KBRMEL,Poland,0,0,0,8.83,0,Brief
47873,1,Mobile,RoundTrip,64,6,5,3,KBRMEL,Malaysia,1,1,1,8.83,1,Brief
47874,2,Internet,RoundTrip,9,6,8,3,KBRMEL,Malaysia,1,1,1,8.83,0,Brief
47875,1,Mobile,RoundTrip,64,6,5,3,KBRMEL,Malaysia,0,1,1,8.83,1,Brief
47876,6,Internet,RoundTrip,19,6,17,7,KBRMEL,Malaysia,1,0,1,8.83,0,Brief
47877,1,Internet,RoundTrip,10,6,11,4,KBRMEL,Australia,0,0,0,8.83,0,Brief
47878,1,Internet,RoundTrip,72,6,15,1,KBRMEL,Malaysia,0,0,0,8.83,1,Brief
47879,4,Internet,RoundTrip,24,6,15,2,KBRPEK,China,1,0,1,6.42,1,Brief
47880,1,Internet,RoundTrip,2,6,14,5,KBRPER,Australia,1,0,1,5.62,0,Brief
47881,2,Mobile,RoundTrip,47,6,14,5,KBRPER,Australia,1,0,0,5.62,0,Brief
47882,3,Internet,RoundTrip,252,6,8,2,KBRPUS,Malaysia,0,0,0,6.33,0,Brief
47883,3,Internet,RoundTrip,75,6,1,2,KBRPUS,South Korea,1,1,1,6.33,1,Brief
47884,2,Internet,RoundTrip,30,6,22,3,KBRPUS,South Korea,1,1,1,6.33,1,Brief
47885,3,Internet,RoundTrip,49,6,15,1,KBRPVG,China,1,0,0,5.33,1,Brief
47886,2,Mobile,RoundTrip,11,6,0,4,KBRPVG,China,1,0,0,5.33,0,Brief
47887,2,Internet,RoundTrip,34,6,0,2,KBRSYD,Malaysia,1,0,0,8.58,1,Brief
47888,1,Mobile,RoundTrip,125,6,14,6,KBRSYD,Svalbard & Jan Mayen,0,1,0,8.58,0,Brief
47889,1,Internet,RoundTrip,139,6,14,4,KBRTPE,Malaysia,0,1,1,4.67,1,Brief
47890,2,Internet,RoundTrip,308,6,5,3,KBRTPE,Malaysia,1,0,0,4.67,1,Brief
47891,1,Internet,RoundTrip,119,6,9,1,KBRTPE,Taiwan,0,1,0,4.67,1,Brief
47892,2,Internet,RoundTrip,169,6,10,2,KBRTPE,Taiwan,0,0,0,4.67,0,Brief
47893,2,Mobile,RoundTrip,26,6,15,1,KBRWUH,China,1,0,0,5.13,0,Brief
47894,2,Mobile,RoundTrip,116,6,13,3,KBVKIX,Japan,1,0,0,7.0,0,Brief
47895,1,Internet,RoundTrip,119,6,14,3,KBVKIX,Japan,1,0,1,7.0,1,Brief
47896,2,Internet,RoundTrip,119,6,10,2,KBVKIX,Japan,1,1,0,7.0,0,Brief
47897,1,Internet,RoundTrip,65,6,7,4,KBVKTM,Malaysia,1,1,0,4.75,0,Brief
47898,1,Internet,RoundTrip,80,6,4,1,KBVMEL,Australia,0,0,1,8.83,0,Brief
47899,2,Internet,RoundTrip,135,6,9,6,KBVMEL,Australia,1,0,0,8.83,0,Brief
47900,1,Internet,RoundTrip,31,6,0,6,KBVOOL,Australia,0,0,0,8.83,0,Brief
47901,2,Internet,RoundTrip,189,6,2,6,KBVOOL,Australia,0,0,0,8.83,0,Brief
47902,2,Internet,RoundTrip,8,6,10,2,KBVOOL,Australia,1,1,1,8.83,0,Brief
47903,1,Internet,RoundTrip,43,6,23,2,KBVOOL,Australia,0,0,0,8.83,1,Brief
47904,4,Internet,RoundTrip,123,6,15,2,KBVPEK,Singapore,0,0,0,6.42,0,Brief
47905,3,Internet,RoundTrip,47,6,7,4,KBVPEK,Hong Kong,0,0,0,6.42,0,Brief
47906,2,Mobile,RoundTrip,13,6,10,1,KBVPEK,China,0,0,0,6.42,0,Brief
47907,2,Internet,RoundTrip,39,6,15,1,KBVPEK,China,0,0,1,6.42,0,Brief
47908,3,Internet,RoundTrip,211,6,5,1,KBVPEK,China,0,0,0,6.42,0,Brief
47909,2,Internet,RoundTrip,51,6,13,5,KBVPEK,China,1,1,0,6.42,0,Brief
47910,2,Internet,RoundTrip,59,6,9,5,KBVPEK,China,0,0,0,6.42,0,Brief
47911,6,Mobile,RoundTrip,263,6,4,7,KBVPEK,China,1,0,0,6.42,0,Brief
47912,4,Internet,RoundTrip,80,6,6,6,KBVPEK,China,0,0,0,6.42,0,Brief
47913,2,Internet,RoundTrip,13,6,9,6,KBVPEK,China,1,0,0,6.42,0,Brief
47914,2,Mobile,RoundTrip,41,6,4,4,KBVPEK,China,0,0,0,6.42,0,Brief
47915,2,Internet,RoundTrip,16,6,0,5,KBVPEK,China,0,0,0,6.42,0,Brief
47916,2,Internet,RoundTrip,32,6,4,2,KBVPEK,China,0,1,1,6.42,0,Brief
47917,4,Internet,RoundTrip,108,6,12,3,KBVPEK,China,1,0,1,6.42,0,Brief
47918,2,Internet,RoundTrip,56,6,16,1,KBVPEK,China,1,0,0,6.42,0,Brief
47919,1,Internet,RoundTrip,16,6,2,5,KBVPEK,Japan,0,0,0,6.42,0,Brief
47920,3,Internet,RoundTrip,77,6,15,1,KBVPEK,China,0,0,1,6.42,0,Brief
47921,2,Internet,RoundTrip,6,6,2,5,KBVPEK,China,0,1,0,6.42,0,Brief
47922,4,Internet,RoundTrip,282,6,12,1,KBVPEK,China,0,0,0,6.42,0,Brief
47923,2,Internet,RoundTrip,22,6,6,6,KBVPEK,China,1,0,0,6.42,0,Brief
47924,2,Internet,RoundTrip,184,6,13,4,KBVPEK,China,1,0,0,6.42,1,Brief
47925,2,Internet,RoundTrip,37,6,12,1,KBVPEK,China,0,0,0,6.42,0,Brief
47926,1,Internet,RoundTrip,50,6,12,2,KBVPEK,China,0,0,0,6.42,0,Brief
47927,4,Internet,RoundTrip,206,6,18,4,KBVPEK,Brazil,0,0,0,6.42,0,Brief
47928,2,Internet,RoundTrip,24,6,17,6,KBVPEK,China,1,0,0,6.42,0,Brief
47929,3,Internet,RoundTrip,13,6,15,2,KBVPEK,China,1,1,0,6.42,1,Brief
47930,2,Internet,RoundTrip,10,6,11,2,KBVPEK,Mongolia,1,1,1,6.42,0,Brief
47931,5,Internet,RoundTrip,66,6,12,7,KBVPEK,China,0,0,0,6.42,0,Brief
47932,3,Mobile,RoundTrip,6,6,5,5,KBVPEK,China,1,0,0,6.42,0,Brief
47933,2,Internet,RoundTrip,75,6,1,6,KBVPEK,China,1,1,0,6.42,0,Brief
47934,2,Internet,RoundTrip,369,6,7,1,KBVPEK,China,1,0,1,6.42,0,Brief
47935,1,Internet,RoundTrip,16,6,5,5,KBVPEK,China,0,0,0,6.42,0,Brief
47936,2,Internet,RoundTrip,83,6,6,5,KBVPEK,China,1,0,1,6.42,1,Brief
